bedroomcnt,bathroomcnt,calculatedfinishedsquarefeet,taxvaluedollarcnt,fips,yearbuilt
3,2.0,1111,135520,6037,1957
3,1.0,1118,44891,6037,1946
4,3.0,2575,614000,6037,1947
4,2.0,1734,286324,6037,1948
3,3.0,2402,369128,6037,1972
3,2.0,1347,479197,6037,1960
3,2.0,1327,71403,6037,1954
3,2.0,1310,475000,6037,1955
3,2.0,1080,69118,6037,1957
3,2.0,1161,482000,6037,1954
3,2.0,1310,254254,6037,1955
3,2.0,1343,375293,6037,1956
4,3.0,1804,95872,6037,1973
4,2.0,1444,281933,6037,1966
3,1.0,955,270563,6037,1953
3,1.0,858,255814,6037,1954
3,1.0,1238,421000,6037,1954
4,2.0,1950,533000,6037,1973
5,2.0,1344,51659,6037,1952
2,1.0,727,93000,6037,1958
2,1.0,760,185160,6037,1953
4,2.0,1265,87985,6037,1948
2,1.0,765,34260,6037,1953
2,1.0,920,49719,6037,1954
3,2.0,1437,55705,6037,1950
3,2.0,1601,164731,6037,1947
3,2.0,1470,262204,6037,1947
3,2.0,1101,63667,6037,1950
3,1.0,1188,68233,6037,1955
3,1.0,1149,282235,6037,1955
3,2.0,1660,215293,6037,1964
3,1.0,888,241943,6037,1951
4,2.0,1610,248105,6037,1954
3,2.0,1024,209112,6037,1954
3,1.0,1122,106634,6037,1954
2,1.0,777,127317,6037,1950
3,3.0,1591,351362,6037,1948
3,1.0,1054,45350,6037,1948
3,1.0,900,101313,6037,1946
2,2.0,1261,422000,6037,1947
3,1.0,1026,297353,6037,1948
3,2.0,1778,67015,6037,1949
3,1.0,1073,41983,6037,1948
3,1.0,1151,187472,6037,1944
2,1.0,752,36604,6037,1949
3,1.0,1077,203820,6037,1949
2,1.0,782,208166,6037,1948
3,2.0,1070,222068,6037,1950
4,2.0,1312,373145,6037,1955
4,2.0,1439,266616,6037,1957
4,2.0,1245,452000,6037,1958
4,2.0,1245,213236,6037,1957
4,2.0,1894,211025,6037,1958
4,2.0,1923,294645,6037,1970
4,2.0,1330,73639,6037,1956
3,2.0,1402,238550,6037,1958
3,2.0,1638,303133,6037,1959
3,2.0,1380,209056,6037,1955
3,2.0,1200,423359,6037,1954
4,2.0,1909,120735,6037,1954
3,2.0,1161,184219,6037,1954
3,2.0,1254,67686,6037,1953
4,3.0,1796,159724,6037,1955
3,2.0,1760,263287,6037,1956
4,2.0,1384,98397,6037,1956
3,2.0,1128,310760,6037,1957
2,1.0,768,36601,6037,1950
2,1.0,903,219860,6037,1949
3,2.0,1586,105711,6037,1949
4,2.0,1389,400000,6037,1949
3,2.0,1111,46965,6037,1949
3,1.0,986,393000,6037,1950
3,1.0,1250,263789,6037,1950
2,1.0,1200,385392,6037,1950
3,1.0,1008,379000,6037,1950
3,2.0,1192,79374,6037,1954
3,1.0,1041,241067,6037,1951
2,1.0,1218,125832,6037,1951
3,2.0,1560,240930,6037,1955
4,2.0,1939,313995,6037,1955
3,1.0,1626,51307,6037,1953
3,2.0,1140,266348,6037,1954
3,2.0,1676,76747,6037,1950
2,1.0,764,370000,6037,1950
2,1.0,784,139518,6037,1951
3,1.0,1297,201229,6037,1954
3,2.0,1047,368000,6037,1952
3,2.0,1309,72247,6037,1953
3,1.0,1277,221523,6037,1950
2,1.0,749,190112,6037,1950
4,2.0,2196,490679,6037,1956
3,2.0,1200,388324,6037,1956
3,2.0,1241,340910,6037,1956
4,2.0,1110,241490,6037,1954
5,3.0,1676,327670,6037,1955
3,2.0,1322,425454,6037,1959
3,2.0,1299,78654,6037,1956
3,2.0,1307,194777,6037,1956
4,3.0,1920,422332,6037,1955
3,2.0,1301,80306,6037,1959
4,2.0,1620,285560,6037,1956
3,2.0,1702,382322,6037,1956
3,3.0,1762,507581,6037,1959
3,2.0,1514,260299,6037,1956
3,2.0,1605,384093,6037,1956
3,2.0,1672,121625,6037,1960
3,2.0,1198,197587,6037,1958
3,2.0,1368,467000,6037,1961
3,2.0,1270,305067,6037,1958
3,2.0,1364,285320,6037,1958
4,4.0,2296,775000,6037,1956
3,3.0,1737,216989,6037,1961
3,3.0,2152,167302,6037,1958
4,3.0,2872,567367,6037,1985
4,2.0,1635,286604,6037,1961
4,2.0,1875,300566,6037,1961
4,2.0,1892,284712,6037,1962
4,2.0,2234,163301,6037,1961
4,2.0,1905,104803,6037,1961
4,2.0,1915,155221,6037,1961
3,2.0,1483,366056,6037,1962
3,2.0,1294,506000,6037,1960
3,3.0,2118,326032,6037,1965
4,2.0,1448,278237,6037,1962
3,2.0,1085,185017,6037,1956
3,2.0,1082,153883,6037,1956
3,1.0,1109,59395,6037,1955
3,2.0,1071,452000,6037,1958
3,2.0,1071,277392,6037,1958
3,1.0,1114,221327,6037,1956
3,1.0,1114,56080,6037,1956
3,1.0,1045,402000,6037,1954
2,1.0,1061,132776,6037,1946
4,2.0,1476,69835,6037,1953
3,2.0,1806,402489,6037,1953
4,3.0,1672,305129,6037,1950
3,1.0,1754,482000,6037,1952
3,1.0,1111,129950,6037,1955
3,2.0,1526,182059,6037,1952
2,1.0,732,40333,6037,1953
2,1.0,811,44470,6037,1948
3,2.0,1205,318088,6037,1955
2,1.0,964,360000,6037,1949
3,2.0,1064,337221,6037,1952
3,2.0,1088,41988,6037,1949
3,1.0,1068,283391,6037,1951
3,1.0,1519,252492,6037,1951
3,1.0,1130,42197,6037,1951
3,1.0,1038,66246,6037,1951
3,1.0,1038,286062,6037,1951
5,4.0,2666,324811,6037,1952
4,3.0,1748,94848,6037,1951
3,1.0,1038,311146,6037,1951
3,1.0,1054,244212,6037,1952
2,1.0,1072,51291,6037,1951
2,2.0,1182,379748,6037,1951
2,1.0,941,218441,6037,1951
3,2.0,1190,421000,6037,1950
3,2.0,1852,237035,6037,1952
3,1.0,1020,236929,6037,1952
3,1.0,1051,354671,6037,1952
4,3.0,2435,228036,6037,1952
4,2.0,1760,232834,6037,1953
3,1.0,1047,65333,6037,1955
3,2.0,1552,190722,6037,1949
2,1.0,768,190841,6037,1949
3,1.0,1065,39713,6037,1949
3,2.0,1274,387000,6037,1949
3,1.0,917,141364,6037,1949
3,1.0,1047,281382,6037,1951
3,2.0,1328,61460,6037,1955
2,2.0,1180,57675,6037,1952
3,1.0,1000,412000,6037,1950
3,2.0,1295,56273,6037,1952
3,2.0,1308,407929,6037,1952
3,2.0,1078,57518,6037,1953
2,1.0,1071,263247,6037,1950
2,1.0,1078,217149,6037,1950
3,1.0,1078,310760,6037,1950
3,1.0,1224,145814,6037,1950
3,2.0,1523,111522,6037,1951
3,1.0,1086,419000,6037,1951
3,1.0,1190,49030,6037,1950
2,1.0,834,354297,6037,1950
3,2.0,1323,255813,6037,1956
2,1.0,870,39921,6037,1956
3,2.0,1470,247639,6037,1936
3,2.0,1582,160324,6037,1916
5,3.0,3260,287617,6037,1968
3,2.0,1800,123799,6037,1965
5,3.0,2374,152678,6037,1972
4,2.0,1617,647578,6037,1963
5,3.0,2266,146931,6037,1963
4,2.0,2136,561851,6037,1962
3,2.0,1442,983756,6037,1958
4,2.0,1918,459295,6037,1964
3,3.0,2187,780011,6037,1972
4,2.0,2447,176216,6037,1957
5,3.0,2468,748225,6037,1965
4,3.0,3068,860796,6037,1965
4,3.0,2661,456208,6037,1967
2,1.0,1594,892863,6037,1950
4,2.0,3280,580877,6037,1998
3,2.0,3294,591541,6037,1938
5,4.0,2806,748465,6037,1954
4,2.0,1769,157317,6037,1954
3,3.0,2552,200463,6037,1959
4,3.0,3019,529886,6037,1960
3,2.0,2100,124836,6037,1956
3,2.0,1961,443726,6037,1963
4,2.0,1672,202350,6037,1960
3,2.0,1675,123147,6037,1959
2,2.0,1715,700000,6037,1957
5,3.0,2516,150410,6037,1928
3,3.0,1552,681353,6037,1955
3,3.0,1853,97288,6037,1966
3,2.0,1926,414417,6037,1954
3,2.0,1260,323032,6037,1954
3,2.0,1540,658365,6037,1955
4,3.0,3010,562727,6037,1973
5,3.0,2677,786087,6037,1966
4,3.0,2984,559700,6037,1964
4,2.0,1464,111782,6037,1955
3,2.0,1651,725422,6037,1956
4,2.0,1404,379011,6037,1955
3,2.0,2064,172313,6037,1954
3,3.0,2061,374268,6037,1974
3,1.0,1136,57912,6037,1920
4,3.0,1842,156089,6037,1954
4,3.0,1785,636435,6037,1963
3,2.0,1676,101638,6037,1950
4,3.0,2215,137466,6037,1963
4,2.0,1746,350016,6037,1958
4,3.0,2348,152592,6037,1962
4,3.0,2406,775667,6037,1967
2,1.0,1002,68706,6037,1941
4,3.0,2557,533792,6037,1959
3,2.0,1682,272360,6037,1976
3,3.0,2028,888000,6037,1975
3,2.0,1395,493143,6037,1961
5,3.0,1932,131261,6037,1956
4,3.0,3166,758647,6037,1965
4,3.0,2639,204786,6037,1963
2,2.0,2065,153675,6037,1956
3,2.0,2032,143479,6037,1960
3,2.0,2014,132115,6037,1955
3,2.0,2306,181378,6037,1968
3,2.0,2104,507536,6037,1968
5,3.0,3092,753952,6037,1970
3,3.0,1930,707851,6037,1953
2,2.0,2058,984609,6037,1954
2,3.0,1901,715692,6037,1957
3,2.0,1759,134701,6037,1949
3,2.0,1758,939993,6037,1941
4,3.0,2423,390790,6037,1955
3,1.0,1071,624139,6037,1953
4,3.0,2129,866869,6037,1955
3,2.0,1214,76993,6037,1955
2,1.0,850,285180,6037,1952
3,2.0,2626,189854,6037,1950
3,2.0,1504,807123,6037,1950
3,1.0,1486,272177,6037,1951
4,3.0,2374,145966,6037,1972
4,2.0,1280,114063,6037,1956
4,2.0,1604,119457,6037,1956
3,2.0,1468,973204,6037,1956
4,2.0,1551,506365,6037,1953
3,2.0,1459,90042,6037,1954
4,2.0,1854,100608,6037,1954
3,2.0,1158,400275,6037,1956
4,2.0,2152,153430,6037,1962
3,2.0,1704,139212,6037,1953
3,1.0,1136,755000,6037,1953
3,2.0,1312,507976,6037,1951
3,2.0,1302,264722,6037,1953
3,2.0,1304,95010,6037,1952
4,2.0,1263,95014,6037,1956
3,2.0,2045,513846,6037,1956
5,3.0,2232,417716,6037,1964
3,2.0,1569,381054,6037,1958
3,2.0,1796,430389,6037,1964
3,1.0,1448,96672,6037,1955
4,2.0,1986,440707,6037,1954
4,2.0,1472,263417,6037,1954
3,2.0,1616,256514,6037,1954
5,2.0,1715,104542,6037,1954
3,2.0,1700,367386,6037,1955
3,2.0,1208,96486,6037,1955
3,1.0,1120,84865,6037,1954
3,2.0,1364,94388,6037,1955
4,3.0,2193,503226,6037,1962
4,2.0,2061,766502,6037,1962
3,2.0,1232,503100,6037,1959
3,2.0,1581,672575,6037,1965
3,2.0,1120,89839,6037,1955
4,3.0,2325,436451,6037,1983
4,3.0,1910,480065,6037,1955
3,2.0,1728,758329,6037,1955
5,2.0,1756,820000,6037,1955
5,3.0,2032,199421,6037,1956
5,3.0,2124,501076,6037,1955
3,3.0,1577,735442,6037,1955
3,2.0,1162,92946,6037,1955
3,2.0,1115,86932,6037,1952
4,3.0,2145,552767,6037,1950
4,3.0,2493,151140,6037,1956
2,1.0,1008,639741,6037,1954
2,1.0,1086,393952,6037,1949
3,3.0,2120,446547,6037,1948
3,1.0,1008,900000,6037,1948
2,2.0,1863,148452,6037,1948
2,2.0,1372,343159,6037,1952
3,4.0,2490,146586,6037,1956
2,2.0,2074,629723,6037,1952
3,2.0,1856,117385,6037,1954
4,3.0,2228,591419,6037,1955
4,3.0,2505,334749,6037,1955
3,2.0,1417,110965,6037,1955
3,2.0,2074,178730,6037,1939
3,2.0,1616,412289,6037,1958
3,2.0,1336,439951,6037,1955
4,3.0,1520,441971,6037,1951
4,2.0,1596,247029,6037,2013
3,2.0,1683,884199,6037,1950
3,3.0,1744,555317,6037,1969
3,3.0,2842,929635,6037,2003
3,3.0,1257,437929,6037,1949
2,1.0,1022,863726,6037,1927
3,2.0,2039,992267,6037,1949
2,1.0,896,263698,6037,1942
3,2.0,1862,887551,6037,1975
2,1.0,704,50490,6037,1924
2,1.0,1008,62502,6037,1926
2,2.0,1653,255381,6037,1984
5,2.0,2963,195447,6037,1927
3,2.0,1832,444429,6037,1940
5,1.0,1809,89148,6037,1952
2,1.0,1218,62740,6037,1949
4,3.0,2368,687822,6037,1951
2,1.0,832,105193,6037,1926
2,1.0,840,34533,6037,1920
2,2.0,1488,351021,6037,1957
2,1.0,925,337969,6037,1928
2,2.0,1198,585074,6037,1927
2,1.0,1256,278697,6037,1927
3,1.0,1511,64158,6037,1924
3,2.0,1698,700000,6037,1956
4,2.0,2128,253287,6037,1928
2,2.0,1443,68295,6037,1932
2,1.0,1208,260313,6037,1925
2,2.0,1412,361245,6037,1927
2,1.0,1084,52761,6037,1922
3,1.0,1352,55037,6037,1926
3,2.0,1128,161959,6037,1922
3,2.0,1132,267990,6037,1950
2,1.0,1032,378788,6037,1930
4,2.0,1325,330086,6037,1920
3,2.0,1357,437362,6037,1952
2,1.0,920,443825,6037,1953
2,1.0,874,36191,6037,1954
2,1.0,1235,50276,6037,1941
4,4.0,1844,354425,6037,1992
4,3.0,2424,255196,6037,1978
4,2.0,1796,111139,6037,1963
4,2.0,1796,469685,6037,1963
4,2.0,1430,292685,6037,1961
4,2.0,1569,170724,6037,1962
4,3.0,2114,533206,6037,1966
2,2.0,1128,347376,6037,1953
4,3.0,2000,116598,6037,1969
3,2.0,1200,449136,6037,1969
4,2.0,1574,425324,6037,1969
2,1.0,1312,367611,6037,1940
2,1.0,884,195738,6037,1925
3,2.0,1160,171492,6037,1980
3,2.0,1058,149926,6037,1966
3,2.0,1248,257769,6037,1975
2,1.0,1336,211741,6037,1924
4,2.0,1630,296464,6037,1953
3,2.0,1352,225006,6037,1960
2,1.0,944,127820,6037,1924
2,1.0,1062,159548,6037,1932
2,1.0,1152,42826,6037,1921
2,1.0,846,186633,6037,1938
2,1.0,880,329000,6037,1928
3,1.0,1133,53224,6037,1951
2,1.0,988,166847,6037,1942
2,1.0,1008,49853,6037,1951
3,2.0,1392,377000,6037,1962
3,1.0,874,131543,6037,1952
2,1.0,859,44065,6037,1949
2,1.0,957,487320,6037,1948
3,2.0,856,485000,6037,1942
4,2.0,2193,68506,6037,1952
3,2.0,1606,326400,6037,1953
2,1.0,1088,398992,6037,1948
3,1.0,1408,287665,6037,1922
4,3.0,2147,81966,6037,1968
4,3.0,2082,363784,6037,1969
4,3.0,2082,220010,6037,1969
2,1.0,875,86054,6037,1953
3,2.0,1560,462460,6037,1968
3,1.0,964,260929,6037,1953
3,1.0,964,53794,6037,1953
2,1.0,925,161465,6037,1953
3,3.0,2095,342057,6037,1968
3,2.0,1335,219910,6037,1967
3,2.0,1730,258680,6037,1960
3,1.0,1017,275061,6037,1955
3,1.0,1231,332569,6037,1944
4,2.0,1339,411000,6037,1977
2,1.0,811,335512,6037,1927
2,1.0,863,232682,6037,1909
4,2.0,1364,163018,6037,1940
2,1.0,932,55687,6037,1940
5,3.0,2652,356561,6037,1931
2,2.0,1122,309201,6037,1950
2,1.0,1090,333000,6037,1971
3,2.0,1665,316938,6037,1964
3,3.0,1475,221142,6037,1968
3,2.0,1978,225618,6037,1964
4,2.0,1718,103068,6037,1971
3,2.0,1612,414212,6037,1970
4,3.0,2517,662783,6037,1964
3,2.0,1385,765000,6037,1960
3,2.0,1614,175607,6037,1960
4,3.0,2415,733514,6037,1965
2,2.0,1128,249799,6037,1932
2,1.0,912,324207,6037,1926
4,2.0,1557,528287,6037,1930
3,1.0,900,208568,6037,1946
3,2.0,1724,686000,6037,1911
4,3.0,2110,301169,6037,1965
4,2.0,1774,80515,6037,1965
3,2.0,1024,233216,6037,1939
2,1.0,968,75081,6037,1922
3,2.0,1440,73679,6037,1968
3,2.0,1585,81755,6037,1964
4,2.0,1776,98906,6037,1954
4,3.0,2661,372293,6037,1956
3,3.0,2164,166053,6037,1974
5,3.0,2402,904000,6037,1975
3,2.0,2136,516731,6037,1961
2,1.0,763,60713,6037,1947
5,3.0,2388,144517,6037,1963
5,3.0,2388,913000,6037,1963
4,2.0,1713,356806,6037,1954
3,2.0,1211,89828,6037,1954
3,2.0,1108,86110,6037,1953
3,2.0,1494,102261,6037,1956
4,3.0,2252,554291,6037,1956
3,2.0,1458,435664,6037,1952
4,3.0,2045,464671,6037,1967
3,2.0,1486,357430,6037,1968
3,2.0,1207,48405,6037,1957
3,2.0,1290,444000,6037,1957
4,3.0,3130,765880,6037,1988
3,1.0,1239,213770,6037,1951
3,2.0,1333,97705,6037,1955
2,2.0,1648,125458,6037,1955
3,2.0,1354,621019,6037,1951
3,2.0,1496,235921,6037,1963
3,2.0,2197,752832,6037,1948
3,2.0,2699,395800,6037,1952
4,2.0,1823,70579,6037,1946
2,1.0,936,63944,6037,1949
2,1.0,816,61253,6037,1949
4,2.0,2394,715000,6037,1939
4,2.0,1510,785000,6037,1927
3,2.0,1736,672300,6037,1941
2,1.0,1352,69208,6037,1939
2,1.0,718,427424,6037,1919
2,1.0,920,205721,6037,1925
3,2.0,1373,343198,6037,1930
3,1.0,1012,169935,6037,1928
3,2.0,1523,139774,6037,1955
5,3.0,2492,575000,6037,1944
2,1.0,1080,186629,6037,1943
3,1.0,1100,167811,6037,1945
3,2.0,1172,460000,6037,1953
2,1.0,1091,55033,6037,1954
4,3.0,1622,289519,6037,1960
3,2.0,1547,364414,6037,1960
3,1.0,1335,321666,6037,1947
2,1.0,820,347663,6037,1952
3,2.0,1352,482242,6037,1959
3,1.0,1225,53496,6037,1956
3,2.0,1726,297993,6037,1947
3,1.0,1108,241977,6037,1954
3,2.0,1329,364080,6037,1970
2,1.0,869,223149,6037,1950
2,1.0,984,275972,6037,1933
3,2.0,1080,199255,6037,1956
3,2.0,1275,229852,6037,1953
3,2.0,1650,507624,6037,1964
3,1.0,986,222816,6037,1953
4,2.0,1516,328918,6037,1953
3,1.0,986,39246,6037,1953
3,1.0,1106,39703,6037,1953
3,1.0,986,37015,6037,1953
4,3.0,2483,329720,6037,1953
3,2.0,1679,183740,6037,1964
4,2.0,1527,456861,6037,1964
3,2.0,1154,91309,6037,1957
3,2.0,1212,343474,6037,1981
4,3.0,1926,490000,6037,1956
4,1.0,1474,266741,6037,1954
4,2.0,1768,89295,6037,1962
3,2.0,1752,251867,6037,1947
2,1.0,732,186235,6037,1954
3,2.0,1340,448000,6037,1962
3,2.0,1084,195133,6037,1947
3,1.0,1056,69235,6037,1955
3,1.0,1039,224616,6037,1957
3,2.0,990,263449,6037,1956
2,1.0,819,209929,6037,1954
4,2.0,1354,196247,6037,1955
3,3.0,1709,164907,6037,1980
3,2.0,1337,213345,6037,1953
4,2.0,1448,226440,6037,1964
3,2.0,1485,229832,6037,1943
3,1.0,1241,289947,6037,1943
2,1.0,1606,83821,6037,1950
4,2.0,1711,482000,6037,1951
3,1.0,1034,372790,6037,1951
3,2.0,1402,427673,6037,1974
4,3.0,1934,334224,6037,1972
5,3.0,1970,124269,6037,1973
4,3.0,1580,234309,6037,1963
4,2.0,1620,59603,6037,1964
3,2.0,1940,388371,6037,1964
4,2.0,1620,59798,6037,1964
5,3.0,2569,340537,6037,1990
3,1.0,880,47705,6037,1951
4,2.0,1853,182035,6037,1964
3,2.0,1362,460000,6037,1964
4,2.0,1545,454921,6037,1965
3,2.0,1672,285459,6037,1961
4,2.0,1813,350557,6037,1964
4,2.0,2273,95371,6037,1964
4,2.0,1586,225076,6037,1961
4,2.0,1739,131324,6037,1960
3,3.0,2677,76164,6037,1963
4,2.0,2727,309199,6037,1964
4,3.0,2916,531229,6037,1992
4,3.0,1835,209992,6037,1977
4,2.0,1448,48199,6037,1968
4,2.0,1508,47783,6037,1966
4,2.0,1472,346903,6037,1966
5,3.0,2174,272596,6037,1966
2,1.0,1254,51622,6037,1949
3,1.0,1026,333223,6037,1942
3,1.0,1008,286753,6037,1943
2,2.0,918,56132,6037,1942
3,1.0,978,184348,6037,1943
3,2.0,1348,154399,6037,1941
3,2.0,1530,441633,6037,1942
2,1.0,948,155098,6037,1942
3,1.0,1598,202088,6037,1944
2,1.0,1103,191399,6037,1942
3,1.0,1014,103465,6037,1945
3,1.0,1014,271259,6037,1944
3,2.0,1156,172591,6037,1956
2,2.0,1452,224617,6037,1940
2,1.0,966,381000,6037,1947
3,1.0,1099,416000,6037,1951
3,1.0,1106,324879,6037,1953
2,1.0,829,250794,6037,1939
3,2.0,1384,180727,6037,1940
3,2.0,1134,266400,6037,1980
3,3.0,1416,99318,6037,1939
2,1.0,948,304000,6037,1928
3,2.0,2142,65533,6037,1950
2,1.0,1009,34120,6037,1948
2,1.0,886,39490,6037,1940
2,1.0,822,27284,6037,1947
3,2.0,1536,66456,6037,1949
3,1.0,1036,184549,6037,1949
3,3.0,1471,481000,6037,1995
2,1.0,1284,138800,6037,1928
2,1.0,590,247264,6037,1925
3,1.0,1256,251613,6037,1921
2,1.0,654,78217,6037,1940
3,1.0,2936,391512,6037,1910
4,3.0,2942,634216,6037,1911
2,1.0,1123,240752,6037,1922
3,1.0,1479,496715,6037,1920
2,1.0,1248,551272,6037,1916
3,1.0,1291,348677,6037,1920
4,2.0,1497,271949,6037,1922
2,1.0,963,330000,6037,1927
2,1.0,860,264550,6037,1931
3,2.0,1235,871000,6037,1941
3,1.0,1232,50695,6037,1924
3,3.0,2658,393192,6037,1935
4,2.0,2177,386057,6037,1929
4,4.0,2952,514395,6037,1920
3,1.0,1198,499331,6037,1922
2,1.0,974,504431,6037,1923
2,1.0,904,386172,6037,1927
2,1.0,952,308030,6037,1925
4,2.0,2611,859190,6037,1926
4,2.0,1989,855968,6037,1922
4,3.0,2094,651695,6037,1925
3,1.0,1144,74914,6037,1944
3,2.0,1509,448455,6037,1954
2,2.0,884,463493,6037,1952
4,4.0,3572,708239,6037,1982
4,4.0,2184,899761,6037,1950
3,1.0,1113,454412,6037,1946
3,3.0,2074,155172,6037,1955
3,2.0,1036,480461,6037,1925
3,3.0,2131,636766,6037,1966
4,2.0,2186,532782,6037,1947
4,4.0,3070,354809,6037,1976
3,2.0,2122,686353,6037,1961
2,3.0,2505,850515,6037,1954
4,3.0,2382,974087,6037,1956
3,3.0,2822,204765,6037,1957
3,3.0,2320,849135,6037,1956
4,2.0,1745,419639,6037,1954
4,2.0,1728,528842,6037,1959
4,3.0,2667,282508,6037,1959
3,2.0,1826,350532,6037,1954
3,2.0,1018,65021,6037,1954
3,2.0,1294,579898,6037,1954
3,2.0,1048,530000,6037,1954
4,4.0,2773,549582,6037,1960
3,2.0,1566,769772,6037,1961
4,2.0,1853,84867,6037,1954
4,2.0,1399,242775,6037,1954
3,2.0,1686,240752,6037,1951
2,1.0,1406,549000,6037,1951
4,3.0,1616,664000,6037,1951
5,3.0,2504,288921,6037,1951
3,2.0,1577,428198,6037,1951
4,2.0,2013,319481,6037,1951
3,2.0,1738,133418,6037,1953
2,2.0,1443,629000,6037,1952
2,2.0,1451,311590,6037,1951
3,2.0,1327,564000,6037,1953
4,2.0,1416,333424,6037,1953
3,2.0,1670,121947,6037,1952
4,2.0,2048,287884,6037,1953
3,1.0,1039,516731,6037,1951
3,2.0,1909,665588,6037,1954
3,2.0,1075,556524,6037,1954
4,2.0,1679,198539,6037,1954
3,2.0,1884,231615,6037,1954
4,2.0,1718,263011,6037,1954
3,2.0,1848,610096,6037,1953
3,2.0,1878,330412,6037,1952
3,1.0,1330,595000,6037,1953
3,1.0,1062,403729,6037,1953
3,2.0,1466,307030,6037,1953
3,2.0,1476,80185,6037,1954
5,3.0,1947,301792,6037,1952
4,2.0,1872,654559,6037,1949
3,1.0,1622,610000,6037,1949
3,2.0,1325,76689,6037,1949
2,1.0,1164,63594,6037,1947
3,2.0,2311,248859,6037,1947
4,3.0,2293,387310,6037,1947
3,2.0,1628,290674,6037,1947
2,1.0,950,203328,6037,1951
2,2.0,1410,237463,6037,1951
4,3.0,2292,331065,6037,1954
3,2.0,1552,580000,6037,1953
3,2.0,1707,254976,6037,1953
2,1.0,1201,459957,6037,1953
3,2.0,1648,286484,6037,1943
3,2.0,1608,282375,6037,1943
2,2.0,1458,98096,6037,1942
3,1.0,1161,58211,6037,1942
2,1.0,969,416628,6037,1943
2,1.0,1164,224373,6037,1948
2,1.0,908,439000,6037,1942
3,3.0,2710,396261,6037,1992
3,2.0,2164,357195,6037,1993
3,1.0,1234,427402,6037,1927
3,3.0,1896,481794,6037,1992
2,1.0,716,213948,6037,1922
2,2.0,1420,388000,6037,1948
3,1.0,884,318000,6037,1913
2,1.0,1374,192596,6037,1939
3,1.0,1306,36605,6037,1925
2,1.0,941,97346,6037,1940
3,2.0,1940,279250,6037,1995
2,1.0,896,411000,6037,1942
4,3.0,1817,84212,6037,1948
5,4.0,3053,497705,6037,1944
2,2.0,1151,469000,6037,1944
2,1.0,1352,261535,6037,1936
2,1.0,856,336000,6037,1938
3,2.0,1661,264123,6037,1938
3,2.0,1524,455745,6037,1948
3,2.0,1323,111041,6037,1941
2,1.0,1419,195569,6037,1941
3,2.0,1570,260965,6037,1941
2,2.0,1716,156715,6037,1941
3,2.0,1356,167900,6037,1950
2,1.0,1316,318084,6037,1950
2,1.0,1373,99486,6037,1950
3,1.0,1065,512701,6037,1951
5,3.0,2193,85890,6037,1951
4,3.0,2130,693000,6037,1950
2,1.0,930,182969,6037,1950
3,2.0,1174,72226,6037,1950
2,2.0,1017,346295,6037,1950
2,2.0,1396,124710,6037,1950
2,1.0,1017,345790,6037,1947
3,1.0,1120,311717,6037,1947
3,2.0,1203,507411,6037,1948
3,1.0,1280,160300,6037,1947
3,1.0,1008,504854,6037,1949
2,2.0,1744,441558,6037,1950
4,1.0,1264,66839,6037,1950
2,1.0,907,380733,6037,1950
2,2.0,1647,565000,6037,1950
2,1.0,940,212180,6037,1950
3,1.0,1802,266205,6037,1954
3,2.0,1450,280122,6037,1954
3,1.0,1218,65601,6037,1954
3,1.0,1138,369558,6037,1950
3,2.0,1244,527828,6037,1950
2,2.0,1173,374483,6037,1946
3,1.0,1121,465998,6037,1945
3,2.0,1809,152215,6037,1944
2,1.0,1403,765900,6037,1941
2,2.0,1628,147286,6037,1953
3,3.0,2232,154687,6037,1935
3,2.0,2011,269133,6037,1941
5,4.0,2602,420987,6037,1936
2,1.0,1102,231015,6037,1936
4,3.0,3257,806970,6037,1938
2,1.0,1673,502936,6037,1946
3,2.0,2850,445822,6037,1943
3,2.0,1421,222508,6037,1946
2,1.0,1076,47703,6037,1950
2,1.0,1218,501025,6037,1942
4,2.0,2028,633000,6037,1950
3,2.0,1736,93149,6037,1950
3,2.0,1730,543000,6037,1950
3,2.0,1473,80920,6037,1950
3,2.0,1688,299220,6037,1951
3,1.0,1076,136898,6037,1950
5,2.0,1596,78023,6037,1950
3,1.0,1122,236623,6037,1950
4,2.0,1334,69326,6037,1950
3,1.0,1122,442098,6037,1950
3,1.0,1066,258424,6037,1950
3,1.0,1076,62486,6037,1951
3,2.0,1562,346006,6037,1954
3,2.0,1176,67468,6037,1954
3,2.0,1690,177563,6037,1955
3,1.0,1082,271953,6037,1950
3,2.0,1193,232024,6037,1950
2,2.0,1527,426405,6037,1950
4,2.0,1901,423149,6037,1950
4,2.0,1618,491594,6037,1951
3,1.0,1068,454000,6037,1951
3,1.0,1026,469000,6037,1950
3,1.0,1242,407930,6037,1950
3,2.0,1314,149214,6037,1950
3,1.0,1066,241851,6037,1951
4,2.0,1472,71463,6037,1950
4,3.0,2064,287635,6037,1985
3,1.0,1022,362554,6037,1944
3,1.0,1053,255714,6037,1944
3,2.0,1371,195146,6037,1944
3,1.0,1007,274040,6037,1944
2,1.0,848,372313,6037,1942
3,1.0,1118,62288,6037,1944
3,2.0,1192,231740,6037,1954
3,2.0,1417,93167,6037,1955
3,2.0,1998,96757,6037,1956
4,2.0,1696,477166,6037,1962
3,2.0,1263,66220,6037,1958
4,3.0,2353,344576,6037,1965
3,3.0,1728,312665,6037,1985
